id_transaction,date,produit,quantite,prix_unitaire,vendeur,zone_client,mode_paiement,montant_fcfa
TXN36216,2024-02-19,Huile végétale (5L),9,2000,Koffi C.,Plateau,Carte bancaire,18000
TXN36217,2024-05-29,Tomate concentrée,17,500,Bamba E.,Marcory,Carte bancaire,8500
TXN36218,2024-03-22,Sucre (1kg),18,500,Bamba E.,Marcory,Carte bancaire,9000
TXN36219,2024-01-21,Farine de blé (1kg),18,750,Kouamé A.,Adjamé,Mobile Money,13500
TXN36220,2024-05-27,Tomate concentrée,9,500,Koffi C.,Adjamé,Mobile Money,4500
TXN36221,2024-02-12,Savon de ménage,3,1000,Aminata D.,Yopougon,Mobile Money,3000
TXN36222,2024-05-05,Sucre (1kg),12,500,Bamba E.,Plateau,Mobile Money,6000
TXN36223,2024-03-16,Tomate concentrée,18,500,Aminata D.,Marcory,Espèces,9000
TXN36224,2024-03-05,Farine de blé (1kg),1,750,Adjoua B.,Adjamé,Mobile Money,750
TXN36225,2024-02-16,Farine de blé (1kg),5,750,Adjoua B.,,Carte bancaire,3750
TXN36226,2024-02-01,Tomate concentrée,5,500,Koffi C.,Adjamé,Mobile Money,2500
TXN36227,2024-03-18,Farine de blé (1kg),14,750,Aminata D.,Yopougon,Carte bancaire,10500
TXN36228,2024-05-16,Farine de blé (1kg),7,750,Aminata D.,Yopougon,Carte bancaire,5250
TXN36229,2024-05-28,Lait en poudre (400g),3,1500,Bamba E.,Yopougon,Carte bancaire,4500
TXN36230,2024-01-03,Savon de ménage,19,1000,Kouamé A.,Cocody,Mobile Money,19000
TXN36231,2024-04-03,Sardines en boîte,9,1200,Kouamé A.,Adjamé,Mobile Money,10800
TXN36232,2024-05-04,Farine de blé (1kg),15,750,Kouamé A.,Marcory,Carte bancaire,11250
TXN36233,2024-01-31,Riz (sac 25kg),6,3500,Adjoua B.,Cocody,Espèces,21000
TXN36234,2024-02-16,Tomate concentrée,8,500,Bamba E.,Cocody,Carte bancaire,4000
TXN36235,2024-01-06,Eau minérale (1.5L),19,500,Bamba E.,Marcory,Espèces,9500
TXN36236,2024-04-03,Farine de blé (1kg),2,750,Adjoua B.,Plateau,Mobile Money,1500
TXN36237,2024-05-25,Eau minérale (1.5L),3,500,Kouamé A.,Plateau,Mobile Money,1500
TXN36238,2024-01-28,Savon de ménage,10,1000,Kouamé A.,Yopougon,Carte bancaire,10000
TXN36239,2024-05-04,Tomate concentrée,10,500,,Marcory,Mobile Money,5000
TXN36240,2024-02-14,Savon de ménage,2,1000,Kouamé A.,Cocody,Espèces,2000
TXN36241,2024-01-19,Huile végétale (5L),18,2000,Kouamé A.,Yopougon,Carte bancaire,36000
TXN36242,2024-03-06,Eau minérale (1.5L),9,500,Aminata D.,Yopougon,Espèces,4500
TXN36243,2024-04-18,Riz (sac 25kg),3,3500,Koffi C.,Yopougon,Espèces,10500
TXN36244,2024-05-10,Tomate concentrée,13,500,Adjoua B.,Yopougon,Carte bancaire,6500
TXN36245,2024-06-05,Tomate concentrée,9,500,Aminata D.,Cocody,Carte bancaire,4500
TXN36246,2024-03-29,Sucre (1kg),7,500,Adjoua B.,Cocody,Espèces,3500
TXN36247,2024-02-14,Lait en poudre (400g),3,1500,Koffi C.,Plateau,Espèces,4500
TXN36248,2024-05-22,Sardines en boîte,1,1200,Adjoua B.,Plateau,Mobile Money,1200
TXN36249,2024-04-01,Sucre (1kg),4,500,Bamba E.,Marcory,Espèces,2000
TXN36250,2024-05-03,Lait en poudre (400g),18,1500,Adjoua B.,Adjamé,Mobile Money,27000
TXN36251,2024-01-21,Sardines en boîte,2,1200,Koffi C.,Plateau,Espèces,2400
TXN36252,2024-05-16,Sardines en boîte,16,1200,Adjoua B.,Plateau,Espèces,19200
TXN36253,2024-06-18,Eau minérale (1.5L),5,500,Kouamé A.,Adjamé,Carte bancaire,2500
TXN36254,2024-05-13,Farine de blé (1kg),8,750,Kouamé A.,Cocody,Carte bancaire,6000
TXN36255,2024-01-29,Huile végétale (5L),13,2000,,Adjamé,Carte bancaire,26000
TXN36256,2024-03-28,Sardines en boîte,15,1200,Kouamé A.,Marcory,Espèces,18000
TXN36257,2024-03-21,Riz (sac 25kg),16,3500,Adjoua B.,Cocody,Carte bancaire,56000
TXN36258,2024-01-04,Huile végétale (5L),11,2000,Aminata D.,Cocody,Espèces,22000
TXN36259,2024-04-21,Riz (sac 25kg),12,3500,Aminata D.,Plateau,Mobile Money,42000
TXN36260,2024-01-06,Savon de ménage,14,1000,Bamba E.,Adjamé,Mobile Money,14000
TXN36261,2024-02-12,Tomate concentrée,13,500,Adjoua B.,Cocody,Espèces,6500
TXN36262,2024-06-20,Huile végétale (5L),7,2000,Koffi C.,Plateau,Carte bancaire,14000
TXN36263,2024-04-13,Sucre (1kg),1,500,Koffi C.,Yopougon,Carte bancaire,500
TXN36264,2024-01-26,Riz (sac 25kg),15,3500,Bamba E.,Plateau,Carte bancaire,52500
TXN36265,2024-04-22,Eau minérale (1.5L),9,500,Koffi C.,Cocody,Carte bancaire,4500
TXN36266,2024-05-24,Huile végétale (5L),12,2000,Adjoua B.,,Espèces,24000
TXN36267,2024-06-22,Riz (sac 25kg),2,3500,,Adjamé,Mobile Money,7000
TXN36268,2024-04-08,Riz (sac 25kg),9,3500,Aminata D.,Marcory,Espèces,31500
TXN36269,2024-03-09,Tomate concentrée,3,500,Aminata D.,Cocody,Mobile Money,1500
TXN36270,2024-02-20,Sucre (1kg),5,500,Kouamé A.,Plateau,Espèces,2500
TXN36271,2024-03-18,Farine de blé (1kg),12,750,Koffi C.,,Espèces,9000
TXN36272,2024-04-20,Sardines en boîte,7,1200,Adjoua B.,Cocody,Mobile Money,8400
TXN36273,2024-05-29,Sucre (1kg),10,500,Adjoua B.,Yopougon,Carte bancaire,5000
TXN36274,2024-06-07,Eau minérale (1.5L),9,500,Bamba E.,Marcory,Espèces,4500
TXN36275,2024-02-22,Savon de ménage,1,1000,Adjoua B.,Plateau,Carte bancaire,1000
TXN36276,2024-06-04,Lait en poudre (400g),6,1500,Adjoua B.,Adjamé,Espèces,9000
TXN36277,2024-05-05,Lait en poudre (400g),2,1500,Adjoua B.,Cocody,Espèces,3000
TXN36278,2024-06-13,Lait en poudre (400g),16,1500,Aminata D.,Cocody,Mobile Money,24000
TXN36279,2024-02-26,Sardines en boîte,1,1200,Koffi C.,Yopougon,Mobile Money,1200
TXN36280,2024-04-21,Farine de blé (1kg),5,750,Kouamé A.,Adjamé,Espèces,3750
TXN36281,2024-06-08,Lait en poudre (400g),4,1500,Aminata D.,Yopougon,Carte bancaire,6000
TXN36282,2024-06-21,Eau minérale (1.5L),13,500,Kouamé A.,Plateau,Mobile Money,6500
TXN36283,2024-06-04,Lait en poudre (400g),12,1500,Koffi C.,Marcory,Carte bancaire,18000
TXN36284,2024-04-15,Riz (sac 25kg),14,3500,Kouamé A.,Yopougon,Carte bancaire,49000
TXN36285,2024-04-30,Lait en poudre (400g),8,1500,Bamba E.,Adjamé,Carte bancaire,12000
TXN36286,2024-01-24,Farine de blé (1kg),15,750,Bamba E.,Cocody,Carte bancaire,11250
TXN36287,2024-04-17,Huile végétale (5L),4,2000,Kouamé A.,Yopougon,Espèces,8000
TXN36288,2024-03-30,Farine de blé (1kg),3,750,Adjoua B.,Plateau,Carte bancaire,2250
TXN36289,2024-02-02,Huile végétale (5L),12,2000,Aminata D.,Plateau,Mobile Money,24000
TXN36290,2024-05-01,Savon de ménage,12,1000,Koffi C.,Plateau,Mobile Money,12000
TXN36291,2024-05-16,Huile végétale (5L),8,2000,,Marcory,Carte bancaire,16000
TXN36292,2024-04-21,Farine de blé (1kg),7,750,Aminata D.,Yopougon,Mobile Money,5250
TXN36293,2024-03-08,Eau minérale (1.5L),11,500,Koffi C.,Plateau,Mobile Money,5500
TXN36294,2024-05-10,Huile végétale (5L),6,2000,,Plateau,Espèces,12000
TXN36295,2024-03-08,Huile végétale (5L),4,2000,Aminata D.,Yopougon,Espèces,8000
TXN36296,2024-03-11,Tomate concentrée,16,500,Adjoua B.,Yopougon,Espèces,8000
TXN36297,2024-04-10,Farine de blé (1kg),15,750,,Adjamé,Carte bancaire,11250
TXN36298,2024-02-09,Huile végétale (5L),8,2000,,Plateau,Mobile Money,16000
TXN36299,2024-01-01,Lait en poudre (400g),15,1500,Adjoua B.,Cocody,Mobile Money,22500
TXN36300,2024-01-09,Huile végétale (5L),7,2000,Aminata D.,Plateau,Mobile Money,14000
TXN36301,2024-02-11,Savon de ménage,11,1000,Aminata D.,Yopougon,Espèces,11000
TXN36302,2024-03-10,Sucre (1kg),3,500,Aminata D.,Cocody,Espèces,1500
TXN36303,2024-04-10,Huile végétale (5L),13,2000,Adjoua B.,Marcory,Espèces,26000
TXN36304,2024-05-31,Sucre (1kg),19,500,Kouamé A.,Adjamé,Espèces,9500
TXN36305,2024-01-02,Sucre (1kg),10,500,Adjoua B.,Marcory,Carte bancaire,5000
TXN36306,2024-05-31,Riz (sac 25kg),4,3500,Bamba E.,Adjamé,Mobile Money,14000
TXN36307,2024-02-18,Sucre (1kg),17,500,Koffi C.,Plateau,Carte bancaire,8500
TXN36308,2024-05-26,Savon de ménage,3,1000,Bamba E.,Plateau,Espèces,3000
TXN36309,2024-03-31,Sardines en boîte,12,1200,Aminata D.,Adjamé,Espèces,14400
TXN36310,2024-06-24,Huile végétale (5L),9,2000,Aminata D.,Adjamé,Espèces,18000
TXN36311,2024-03-01,Tomate concentrée,7,500,Koffi C.,Yopougon,Carte bancaire,3500
TXN36312,2024-03-16,Riz (sac 25kg),7,3500,Koffi C.,Plateau,Espèces,24500
TXN36313,2024-05-22,Savon de ménage,10,1000,Koffi C.,Adjamé,Espèces,10000
TXN36314,2024-02-19,Savon de ménage,13,1000,Adjoua B.,Marcory,Espèces,13000
TXN36315,2024-04-04,Sucre (1kg),2,500,Bamba E.,Plateau,Carte bancaire,1000
TXN36316,2024-06-17,Riz (sac 25kg),17,3500,Adjoua B.,Plateau,Espèces,59500
TXN36317,2024-01-29,Farine de blé (1kg),11,750,Kouamé A.,Marcory,Carte bancaire,8250
TXN36318,2024-02-11,Eau minérale (1.5L),12,500,Aminata D.,Plateau,Carte bancaire,6000
TXN36319,2024-01-19,Sucre (1kg),15,500,Kouamé A.,Marcory,Carte bancaire,7500
TXN36320,2024-01-02,Sardines en boîte,17,1200,Adjoua B.,Adjamé,Mobile Money,20400
TXN36321,2024-04-18,Huile végétale (5L),13,2000,Adjoua B.,Adjamé,Carte bancaire,26000
TXN36322,2024-02-18,Tomate concentrée,18,500,Adjoua B.,Yopougon,Carte bancaire,9000
TXN36323,2024-06-22,Tomate concentrée,8,500,Bamba E.,Cocody,Carte bancaire,4000
TXN36324,2024-01-10,Riz (sac 25kg),13,3500,Aminata D.,Marcory,Carte bancaire,45500
TXN36325,2024-04-19,Huile végétale (5L),14,2000,Aminata D.,Plateau,Espèces,28000
TXN36326,2024-03-23,Huile végétale (5L),10,2000,Aminata D.,Cocody,Espèces,20000
TXN36327,2024-04-11,Lait en poudre (400g),15,1500,Bamba E.,Adjamé,Carte bancaire,22500
TXN36328,2024-03-20,Tomate concentrée,12,500,Bamba E.,Cocody,Carte bancaire,6000
TXN36329,2024-05-04,Savon de ménage,16,1000,Bamba E.,Plateau,Mobile Money,16000
TXN36330,2024-06-09,Riz (sac 25kg),10,3500,Koffi C.,Marcory,Carte bancaire,35000
TXN36331,2024-03-25,Riz (sac 25kg),9,3500,Bamba E.,Yopougon,Carte bancaire,31500
TXN36332,2024-06-22,Tomate concentrée,5,500,Koffi C.,Cocody,Espèces,2500
TXN36333,2024-01-27,Sucre (1kg),16,500,,Plateau,Carte bancaire,8000
TXN36334,2024-01-09,Tomate concentrée,4,500,Aminata D.,Marcory,Espèces,2000
TXN36335,2024-05-09,Sardines en boîte,13,1200,Koffi C.,Plateau,Mobile Money,15600
TXN36336,2024-03-20,Sardines en boîte,3,1200,Koffi C.,Plateau,Mobile Money,3600
TXN36337,2024-04-08,Savon de ménage,9,1000,Bamba E.,Adjamé,Mobile Money,9000
TXN36338,2024-01-21,Sardines en boîte,10,1200,Bamba E.,Marcory,Carte bancaire,12000
TXN36339,2024-02-21,Sardines en boîte,13,1200,Kouamé A.,Plateau,Mobile Money,15600
TXN36340,2024-02-01,Huile végétale (5L),7,2000,Koffi C.,Adjamé,Espèces,14000
TXN36341,2024-01-09,Farine de blé (1kg),13,750,Koffi C.,Plateau,Carte bancaire,9750
TXN36342,2024-05-08,Savon de ménage,18,1000,Adjoua B.,Yopougon,Carte bancaire,18000
TXN36343,2024-03-13,Lait en poudre (400g),1,1500,Adjoua B.,Marcory,Espèces,1500
TXN36344,2024-06-22,Sucre (1kg),9,500,Kouamé A.,Plateau,Espèces,4500
TXN36345,2024-03-26,Riz (sac 25kg),9,3500,Kouamé A.,Cocody,Mobile Money,31500
TXN36346,2024-04-19,Tomate concentrée,4,500,Aminata D.,Plateau,Carte bancaire,2000
TXN36347,2024-06-26,Savon de ménage,7,1000,Aminata D.,Adjamé,Mobile Money,7000
TXN36348,2024-01-13,Farine de blé (1kg),10,750,Bamba E.,,Mobile Money,7500
TXN36349,2024-04-28,Savon de ménage,9,1000,Kouamé A.,Marcory,Espèces,9000
TXN36350,2024-05-03,Riz (sac 25kg),2,3500,Aminata D.,Adjamé,Mobile Money,7000
TXN36351,2024-03-28,Eau minérale (1.5L),7,500,Bamba E.,Plateau,Carte bancaire,3500
TXN36352,2024-05-01,Lait en poudre (400g),18,1500,Bamba E.,Adjamé,Mobile Money,27000
TXN36353,2024-04-08,Farine de blé (1kg),9,750,Aminata D.,Yopougon,Carte bancaire,6750
TXN36354,2024-05-19,Riz (sac 25kg),17,3500,Bamba E.,Cocody,Mobile Money,59500
TXN36355,2024-01-28,Savon de ménage,7,1000,Koffi C.,Marcory,Mobile Money,7000
TXN36356,2024-03-27,Sucre (1kg),4,500,Adjoua B.,Marcory,Carte bancaire,2000
TXN36357,2024-05-02,Savon de ménage,3,1000,Adjoua B.,Cocody,Carte bancaire,3000
TXN36358,2024-03-18,Lait en poudre (400g),12,1500,Aminata D.,Adjamé,Mobile Money,18000
TXN36359,2024-05-16,Farine de blé (1kg),2,750,Kouamé A.,Yopougon,Espèces,1500
TXN36360,2024-06-05,Tomate concentrée,2,500,Adjoua B.,Adjamé,Espèces,1000
TXN36361,2024-05-05,Tomate concentrée,10,500,Bamba E.,Yopougon,Mobile Money,5000
TXN36362,2024-03-25,Lait en poudre (400g),18,1500,Kouamé A.,Plateau,Mobile Money,27000
TXN36363,2024-06-20,Sardines en boîte,11,1200,Aminata D.,Cocody,Carte bancaire,13200
TXN36364,2024-04-21,Huile végétale (5L),6,2000,Bamba E.,Yopougon,Espèces,12000
TXN36365,2024-05-16,Sucre (1kg),10,500,Aminata D.,Yopougon,Espèces,5000
TXN36366,2024-01-19,Sardines en boîte,16,1200,Adjoua B.,Cocody,Carte bancaire,19200
TXN36367,2024-04-29,Tomate concentrée,3,500,Koffi C.,Yopougon,Mobile Money,1500
TXN36368,2024-04-17,Sucre (1kg),8,500,Aminata D.,Yopougon,Mobile Money,4000
TXN36369,2024-02-16,Farine de blé (1kg),15,750,Kouamé A.,Plateau,Carte bancaire,11250
TXN36370,2024-02-21,Farine de blé (1kg),16,750,Koffi C.,Plateau,Espèces,12000
TXN36371,2024-02-15,Huile végétale (5L),3,2000,Bamba E.,Plateau,Espèces,6000
TXN36372,2024-03-16,Farine de blé (1kg),9,750,Koffi C.,Adjamé,Carte bancaire,6750
TXN36373,2024-01-22,Savon de ménage,10,1000,,Adjamé,Carte bancaire,10000
TXN36374,2024-01-05,Savon de ménage,11,1000,Koffi C.,Plateau,Mobile Money,11000
TXN36375,2024-04-12,Lait en poudre (400g),3,1500,Aminata D.,Cocody,Carte bancaire,4500
TXN36376,2024-06-12,Farine de blé (1kg),2,750,Adjoua B.,Cocody,Espèces,1500
TXN36377,2024-04-02,Savon de ménage,17,1000,Koffi C.,Plateau,Mobile Money,17000
TXN36378,2024-04-23,Savon de ménage,11,1000,Kouamé A.,Marcory,Mobile Money,11000
TXN36379,2024-04-23,Huile végétale (5L),1,2000,Kouamé A.,Yopougon,Mobile Money,2000
TXN36380,2024-03-08,Huile végétale (5L),17,2000,Aminata D.,,Espèces,34000
TXN36381,2024-03-13,Riz (sac 25kg),17,3500,Kouamé A.,Adjamé,Mobile Money,59500
TXN36382,2024-03-05,Lait en poudre (400g),16,1500,Kouamé A.,Adjamé,Mobile Money,24000
TXN36383,2024-01-16,Farine de blé (1kg),2,750,Koffi C.,Marcory,Espèces,1500
TXN36384,2024-06-12,Tomate concentrée,16,500,Koffi C.,Adjamé,Carte bancaire,8000
TXN36385,2024-02-09,Huile végétale (5L),5,2000,Adjoua B.,Adjamé,Espèces,10000
TXN36386,2024-05-14,Sardines en boîte,19,1200,Kouamé A.,Marcory,Mobile Money,22800
TXN36387,2024-06-15,Sucre (1kg),15,500,Bamba E.,Yopougon,Carte bancaire,7500
TXN36388,2024-05-20,Lait en poudre (400g),7,1500,Koffi C.,Adjamé,Mobile Money,10500
TXN36389,2024-05-01,Sardines en boîte,12,1200,Kouamé A.,Yopougon,Carte bancaire,14400
TXN36390,2024-02-13,Eau minérale (1.5L),19,500,Adjoua B.,Plateau,Espèces,9500
TXN36391,2024-06-27,Savon de ménage,13,1000,Adjoua B.,Marcory,Mobile Money,13000
TXN36392,2024-03-17,Riz (sac 25kg),19,3500,Kouamé A.,Cocody,Mobile Money,66500
TXN36393,2024-05-02,Farine de blé (1kg),2,750,Aminata D.,Cocody,Carte bancaire,1500
TXN36394,2024-04-24,Lait en poudre (400g),14,1500,Kouamé A.,Cocody,Mobile Money,21000
TXN36395,2024-04-24,Lait en poudre (400g),7,1500,Koffi C.,Yopougon,Espèces,10500
TXN36396,2024-05-04,Sardines en boîte,18,1200,Bamba E.,Adjamé,Carte bancaire,21600
TXN36397,2024-06-27,Sardines en boîte,10,1200,Bamba E.,Yopougon,Mobile Money,12000
TXN36398,2024-04-03,Sucre (1kg),17,500,Bamba E.,Yopougon,Mobile Money,8500
TXN36399,2024-01-13,Farine de blé (1kg),18,750,Bamba E.,Cocody,Espèces,13500
TXN36400,2024-04-23,Riz (sac 25kg),16,3500,,Adjamé,Carte bancaire,56000
TXN36401,2024-03-20,Sucre (1kg),15,500,Adjoua B.,Plateau,Mobile Money,7500
TXN36402,2024-02-03,Eau minérale (1.5L),15,500,Koffi C.,Yopougon,Espèces,7500
TXN36403,2024-03-26,Lait en poudre (400g),2,1500,Kouamé A.,Marcory,Carte bancaire,3000
TXN36404,2024-02-21,Farine de blé (1kg),11,750,Aminata D.,Adjamé,Espèces,8250
TXN36405,2024-02-05,Sucre (1kg),11,500,Kouamé A.,Plateau,Mobile Money,5500
TXN36406,2024-03-11,Eau minérale (1.5L),12,500,Kouamé A.,Plateau,Mobile Money,6000
TXN36407,2024-01-16,Farine de blé (1kg),13,750,Kouamé A.,Cocody,Mobile Money,9750
TXN36408,2024-04-03,Huile végétale (5L),2,2000,Adjoua B.,Marcory,Carte bancaire,4000
TXN36409,2024-06-02,Eau minérale (1.5L),1,500,Kouamé A.,Cocody,Espèces,500
TXN36410,2024-04-13,Sardines en boîte,15,1200,Kouamé A.,Plateau,Carte bancaire,18000
TXN36411,2024-01-23,Sardines en boîte,3,1200,Bamba E.,Marcory,Carte bancaire,3600
TXN36412,2024-03-14,Sardines en boîte,5,1200,Adjoua B.,Plateau,Mobile Money,6000
TXN36413,2024-04-07,Eau minérale (1.5L),9,500,Koffi C.,Marcory,Carte bancaire,4500
TXN36414,2024-04-26,Farine de blé (1kg),14,750,Aminata D.,Plateau,Espèces,10500
TXN36415,2024-01-31,Riz (sac 25kg),12,3500,Koffi C.,Adjamé,Mobile Money,42000
TXN36416,2024-05-03,Lait en poudre (400g),2,1500,Kouamé A.,Marcory,Mobile Money,3000
TXN36417,2024-06-17,Huile végétale (5L),14,2000,Aminata D.,Marcory,Mobile Money,28000
TXN36418,2024-03-31,Huile végétale (5L),1,2000,Koffi C.,,Mobile Money,2000
TXN36419,2024-03-26,Eau minérale (1.5L),17,500,Adjoua B.,Cocody,Mobile Money,8500
TXN36420,2024-05-11,Eau minérale (1.5L),15,500,Koffi C.,Yopougon,Espèces,7500
TXN36421,2024-01-04,Sardines en boîte,8,1200,Adjoua B.,Cocody,Mobile Money,9600
TXN36422,2024-01-07,Eau minérale (1.5L),9,500,Aminata D.,Adjamé,Espèces,4500
TXN36423,2024-01-28,Sardines en boîte,8,1200,Adjoua B.,Yopougon,Espèces,9600
TXN36424,2024-05-31,Eau minérale (1.5L),6,500,Aminata D.,Adjamé,Espèces,3000
TXN36425,2024-02-18,Lait en poudre (400g),16,1500,Aminata D.,Marcory,Espèces,24000
TXN36426,2024-05-22,Sucre (1kg),2,500,Aminata D.,Marcory,Mobile Money,1000
TXN36427,2024-01-28,Tomate concentrée,1,500,Adjoua B.,Marcory,Espèces,500
TXN36428,2024-01-15,Farine de blé (1kg),14,750,Koffi C.,Adjamé,Carte bancaire,10500
TXN36429,2024-02-15,Savon de ménage,17,1000,Aminata D.,Yopougon,Espèces,17000
TXN36430,2024-06-13,Sardines en boîte,16,1200,Bamba E.,Cocody,Carte bancaire,19200
TXN36431,2024-04-23,Eau minérale (1.5L),7,500,Aminata D.,Plateau,Espèces,3500
TXN36432,2024-02-12,Riz (sac 25kg),11,3500,Aminata D.,Adjamé,Carte bancaire,38500
TXN36433,2024-04-16,Sardines en boîte,2,1200,Koffi C.,Cocody,Carte bancaire,2400
TXN36434,2024-01-26,Tomate concentrée,2,500,Bamba E.,Cocody,Mobile Money,1000
TXN36435,2024-06-13,Sucre (1kg),11,500,Koffi C.,Marcory,Espèces,5500
TXN36436,2024-04-28,Huile végétale (5L),11,2000,Aminata D.,Plateau,Carte bancaire,22000
TXN36437,2024-03-06,Savon de ménage,2,1000,Aminata D.,Plateau,Espèces,2000
TXN36438,2024-04-07,Eau minérale (1.5L),2,500,Aminata D.,Yopougon,Carte bancaire,1000
TXN36439,2024-05-20,Eau minérale (1.5L),6,500,Bamba E.,Yopougon,Espèces,3000
TXN36440,2024-01-22,Tomate concentrée,18,500,Koffi C.,Yopougon,Carte bancaire,9000
TXN36441,2024-03-13,Tomate concentrée,19,500,Bamba E.,Adjamé,Espèces,9500
TXN36442,2024-02-12,Tomate concentrée,8,500,Kouamé A.,Adjamé,Carte bancaire,4000
TXN36443,2024-06-01,Lait en poudre (400g),8,1500,Aminata D.,Cocody,Carte bancaire,12000
TXN36444,2024-01-26,Huile végétale (5L),3,2000,Aminata D.,Cocody,Mobile Money,6000
TXN36445,2024-01-05,Sucre (1kg),7,500,Koffi C.,Marcory,Mobile Money,3500
TXN36446,2024-02-16,Sardines en boîte,3,1200,Bamba E.,Marcory,Espèces,3600
TXN36447,2024-03-25,Farine de blé (1kg),11,750,Koffi C.,Adjamé,Carte bancaire,8250
TXN36448,2024-06-20,Tomate concentrée,17,500,Aminata D.,Plateau,Carte bancaire,8500
TXN36449,2024-06-14,Huile végétale (5L),14,2000,Bamba E.,Cocody,Mobile Money,28000
TXN36450,2024-01-03,Huile végétale (5L),11,2000,Aminata D.,Plateau,Espèces,22000
TXN36451,2024-05-04,Riz (sac 25kg),10,3500,Koffi C.,Plateau,Mobile Money,35000
TXN36452,2024-04-29,Savon de ménage,1,1000,Kouamé A.,Yopougon,Espèces,1000
TXN36453,2024-05-04,Sucre (1kg),11,500,Koffi C.,Cocody,Espèces,5500
TXN36454,2024-03-17,Savon de ménage,10,1000,Bamba E.,Cocody,Mobile Money,10000
TXN36455,2024-03-14,Sucre (1kg),11,500,Adjoua B.,Adjamé,Espèces,5500
TXN36456,2024-06-11,Riz (sac 25kg),5,3500,Kouamé A.,Marcory,Mobile Money,17500
TXN36457,2024-06-15,Sucre (1kg),8,500,Bamba E.,Cocody,Mobile Money,4000
TXN36458,2024-02-04,Savon de ménage,1,1000,,Plateau,Mobile Money,1000
TXN36459,2024-01-14,Sardines en boîte,7,1200,Adjoua B.,Yopougon,Carte bancaire,8400
TXN36460,2024-01-10,Tomate concentrée,19,500,Bamba E.,Marcory,Mobile Money,9500
TXN36461,2024-02-03,Farine de blé (1kg),8,750,Kouamé A.,Yopougon,Carte bancaire,6000
TXN36462,2024-06-06,Sucre (1kg),16,500,Aminata D.,Yopougon,Espèces,8000
TXN36463,2024-03-20,Sardines en boîte,18,1200,Aminata D.,Plateau,Carte bancaire,21600
TXN36464,2024-02-22,Sucre (1kg),2,500,Koffi C.,Plateau,Espèces,1000
TXN36465,2024-04-05,Eau minérale (1.5L),13,500,Koffi C.,Cocody,Carte bancaire,6500
TXN36466,2024-04-08,Riz (sac 25kg),16,3500,Bamba E.,Plateau,Carte bancaire,56000
TXN36467,2024-02-24,Lait en poudre (400g),3,1500,Adjoua B.,Marcory,Mobile Money,4500
TXN36468,2024-03-31,Sucre (1kg),14,500,Aminata D.,Cocody,Carte bancaire,7000
TXN36469,2024-04-02,Savon de ménage,3,1000,Kouamé A.,Cocody,Espèces,3000
TXN36470,2024-01-20,Riz (sac 25kg),2,3500,Kouamé A.,Yopougon,Espèces,7000
TXN36471,2024-01-24,Savon de ménage,16,1000,Adjoua B.,Yopougon,Espèces,16000
TXN36472,2024-01-10,Eau minérale (1.5L),16,500,Bamba E.,Plateau,Espèces,8000
TXN36473,2024-04-18,Sucre (1kg),1,500,Bamba E.,Adjamé,Mobile Money,500
TXN36474,2024-01-10,Riz (sac 25kg),8,3500,Adjoua B.,Marcory,Carte bancaire,28000
TXN36475,2024-01-29,Tomate concentrée,4,500,Koffi C.,Marcory,Espèces,2000
TXN36476,2024-06-13,Riz (sac 25kg),7,3500,Koffi C.,Adjamé,Espèces,24500
TXN36477,2024-05-06,Savon de ménage,11,1000,Bamba E.,Marcory,Mobile Money,11000
TXN36478,2024-01-22,Tomate concentrée,19,500,Aminata D.,Plateau,Carte bancaire,9500
TXN36479,2024-04-27,Farine de blé (1kg),14,750,Aminata D.,Cocody,Carte bancaire,10500
TXN36480,2024-02-26,Riz (sac 25kg),19,3500,Koffi C.,Marcory,Mobile Money,66500
TXN36481,2024-03-21,Eau minérale (1.5L),8,500,Kouamé A.,Plateau,Espèces,4000
TXN36482,2024-01-22,Savon de ménage,6,1000,Koffi C.,Marcory,Espèces,6000
TXN36483,2024-05-16,Farine de blé (1kg),10,750,Aminata D.,Cocody,Carte bancaire,7500
TXN36484,2024-05-27,Sucre (1kg),3,500,Aminata D.,Cocody,Mobile Money,1500
TXN36485,2024-06-22,Sucre (1kg),1,500,Aminata D.,Marcory,Mobile Money,500
TXN36486,2024-06-07,Sardines en boîte,16,1200,Adjoua B.,Adjamé,Espèces,19200
TXN36487,2024-01-18,Huile végétale (5L),3,2000,Aminata D.,Cocody,Espèces,6000
TXN36488,2024-01-07,Farine de blé (1kg),17,750,Adjoua B.,Plateau,Mobile Money,12750
TXN36489,2024-01-22,Tomate concentrée,17,500,,Plateau,Espèces,8500
TXN36490,2024-03-25,Lait en poudre (400g),12,1500,Bamba E.,Cocody,Espèces,18000
TXN36491,2024-05-27,Tomate concentrée,3,500,Kouamé A.,Yopougon,Espèces,1500
